t	d
430	0.9996060777967536
431	0.9996060777967536
432	0.9996060777967536
433	0.9996060777967536
434	0.9996060777967536
435	0.9996060777967536
436	0.9996060777967536
437	0.9996060777967536
438	0.9996060777967536
439	0.9996060777967536
440	0.9996060777967536
441	0.9996060777967536
442	0.9996060777967536
443	0.9996060777967536
444	0.9996060777967536
445	0.9996060777967536
446	0.9996060777967536
447	0.9996060777967536
448	0.9996060777967536
449	0.9996060777967536
450	0.9996060777967536
451	0.9996060777967536
452	0.9996060777967536
453	0.9996060777967536
454	0.9996060777967536
455	0.9996060777967536
456	0.9996060777967536
457	0.9996060777967536
458	0.9996060777967536
459	0.9996060777967536
460	0.9996060777967536
461	0.9996060777967536
462	0.9996060777967536
463	0.9996060777967536
464	0.9996060777967536
465	0.9996060777967536
466	0.9996060777967536
467	0.9996060777967536
468	0.9996060777967536
469	0.9996060777967536
470	0.9996060777967536
471	0.9996060777967536
472	0.9996060777967536
473	0.9996060777967536
474	0.9996060777967536
475	0.9996060777967536
476	0.9996060777967536
477	0.9996060777967536
478	0.9996060777967536
479	0.9996060777967536
480	0.9996060777967536
481	0.9996060777967536
482	0.9996060777967536
483	0.9996060777967536
484	0.9996060777967536
485	0.9996060777967536
486	0.9996060777967536
487	0.9996060777967536
488	0.9996060777967536
489	0.9996060777967536
490	0.9996060777967536
491	0.9996060777967536
492	0.9996060777967536
493	0.9996060777967536
494	0.9996060777967536
495	0.9996060777967536
496	0.9996060777967536
497	0.9996060777967536
498	0.9996060777967536
499	0.9996060777967536
500	0.9996060777967536
501	0.9996060777967536
502	0.9996060777967536
503	0.9996060777967536
504	0.9996060777967536
505	0.9996060777967536
506	0.9996060777967536
507	0.9996060777967536
508	0.9996060777967536
509	0.9996060777967536
510	0.9996060777967536
511	0.9996060777967536
512	0.9996060777967536
513	0.9996060777967536
514	0.9996060777967536
515	0.9996060777967536
516	0.9996060777967536
517	0.9996060777967536
518	0.9996060777967536
519	0.9996060777967536
520	0.9996060777967536
521	0.9996060777967536
522	0.9996060777967536
523	0.9996060777967536
524	0.9996060777967536
525	0.9996060777967536
526	0.9996060777967536
527	0.9996060777967536
528	0.9996060777967536
529	0.9996060777967536
530	0.9996060777967536
531	0.9996060777967536
532	0.9996060777967536
533	0.9996060777967536
534	0.9996060777967536
535	0.9996060777967536
536	0.9996060777967536
537	0.9996060777967536
538	0.9996060777967536
539	0.9996060777967536
540	0.9996060777967536
541	0.9996060777967536
542	0.9996060777967536
543	0.9996060777967536
544	0.9996060777967536
545	0.9996060777967536
546	0.9996060777967536
547	0.9996060777967536
548	0.9996060777967536
549	0.9996060777967536
550	0.9996060777967536
551	0.9996060777967536
552	0.9996060777967536
553	0.9996060777967536
554	0.9996060777967536
555	0.9996060777967536
556	0.9996060777967536
557	0.9996060777967536
558	0.9996060777967536
559	0.9996060777967536
560	0.9996060777967536
561	0.9996060777967536
562	0.9996060777967536
563	0.9996060777967536
564	0.9996060777967536
565	0.9996060777967536
566	0.9996060777967536
567	0.9996060777967536
568	0.9996060777967536
569	0.9996060777967536
570	0.9996060777967536
571	0.9996060777967536
572	0.9996060777967536
573	0.9996060777967536
574	0.9996060777967536
575	0.9996060777967536
576	0.9996060777967536
577	0.9996060777967536
578	0.9996060777967536
579	0.9996060777967536
580	0.9996060777967536
581	0.9996060777967536
582	0.9996060777967536
583	0.9996060777967536
584	0.9996060777967536
585	0.9996060777967536
586	0.9996060777967536
587	0.9996060777967536
588	0.9996060777967536
589	0.9996060777967536
590	0.9996060777967536
591	0.9996060777967536
592	0.9996060777967536
593	0.9996060777967536
594	0.9996060777967536
595	0.9996060777967536
596	0.9996060777967536
597	0.9996060777967536
598	0.9996060777967536
599	0.9996060777967536
600	0.9996060777967536
601	0.9996060777967536
602	0.9996060777967536
603	0.9996060777967536
604	0.9996060777967536
605	0.9996060777967536
606	0.9996060777967536
607	0.9996060777967536
608	0.9996060777967536
609	0.9996060777967536
610	0.9996060777967536
611	0.999604995899384
612	0.999604995899384
613	0.999604995899384
614	0.999604995899384
615	0.999604995899384
616	0.999604995899384
617	0.999604995899384
618	0.999604995899384
619	0.999604995899384
620	0.999604995899384
621	0.999604995899384
622	0.999604995899384
623	0.999604995899384
624	0.999604995899384
625	0.999604995899384
626	0.999604995899384
627	0.999604995899384
628	0.999604995899384
629	0.999604995899384
630	0.999604995899384
631	0.999604995899384
632	0.999604995899384
633	0.999604995899384
634	0.999604995899384
635	0.999604995899384
636	0.999604995899384
637	0.999604995899384
638	0.999604995899384
639	0.999604995899384
640	0.999604995899384
641	0.999604995899384
642	0.999604995899384
643	0.999604995899384
644	0.999604995899384
645	0.9996025066227787
646	0.9996025066227787
647	0.9996025066227787
648	0.9996025066227787
649	0.9996025066227787
650	0.9996025066227787
651	0.9996025066227787
652	0.9996025066227787
653	0.9996025066227787
654	0.9996025066227787
655	0.9996025066227787
656	0.9996025066227787
657	0.9996025066227787
658	0.9996025066227787
659	0.9996025066227787
660	0.9996025066227787
661	0.999599576136544
662	0.999599576136544
663	0.999599576136544
664	0.999599576136544
665	0.999599576136544
666	0.999599576136544
667	0.999599576136544
668	0.9995812738980092
669	0.9995812738980092
670	0.9995812738980092
671	0.9995812738980092
672	0.9995812738980092
673	0.9995812738980092
674	0.9995782772274888
675	0.9995782772274888
676	0.9995782772274888
677	0.9995782772274888
678	0.9995782772274888
679	0.9995782772274888
680	0.9995782772274888
681	0.9995782772274888
682	0.9995782772274888
683	0.9995782772274888
684	0.9995782772274888
685	0.9995782772274888
686	0.9995782772274888
687	0.9995782772274888
688	0.9995782772274888
689	0.9995782772274888
690	0.9995782772274888
691	0.9995782772274888
692	0.9995782772274888
693	0.9995782772274888
694	0.9995782772274888
695	0.9995782772274888
696	0.9995782772274888
697	0.9995782772274888
698	0.9995782772274888
699	0.9995782772274888
700	0.9995782772274888
701	0.9995782772274888
702	0.9995782772274888
703	0.9995782772274888
704	0.9995782772274888
705	0.9995782772274888
706	0.9995782772274888
707	0.9995782772274888
708	0.9995782772274888
709	0.9995782772274888
710	0.9995782772274888
711	0.9995782772274888
712	0.9995782772274888
713	0.9995782772274888
714	0.9995782772274888
715	0.9995782772274888
716	0.9995782772274888
717	0.9995782772274888
718	0.9995782772274888
719	0.9995782772274888
720	0.9995612827074198
721	0.9995612827074198
722	0.9995612827074198
723	0.9995612827074198
724	0.9995612827074198
725	0.9995612827074198
726	0.9995612827074198
727	0.9995612827074198
728	0.9995612827074198
729	0.9995612827074198
730	0.9995612827074198
731	0.9995612827074198
732	0.9995612827074198
733	0.9995612827074198
734	0.9995612827074198
735	0.9995612827074198
736	0.9995612827074198
737	0.9995612827074198
738	0.9995612827074198
739	0.9995612827074198
740	0.9995612827074198
741	0.9995612827074198
742	0.9995612827074198
743	0.9995612827074198
744	0.9995593748811343
745	0.9995593748811343
746	0.9995593748811343
747	0.9995593748811343
748	0.9995593748811343
749	0.9995593748811343
750	0.9995593748811343
751	0.9995593748811343
752	0.9995593748811343
753	0.9995593748811343
754	0.9995593748811343
755	0.9995593748811343
756	0.9995593748811343
757	0.9995593748811343
758	0.9995593748811343
759	0.9995593748811343
760	0.9995593748811343
761	0.9995593748811343
762	0.9995593748811343
763	0.9995593748811343
764	0.9995593748811343
765	0.9995593748811343
766	0.9995593748811343
767	0.9995593748811343
768	0.9995593748811343
769	0.9995593748811343
770	0.9995593748811343
771	0.9995593748811343
772	0.9995593748811343
773	0.9995593748811343
774	0.9995593748811343
775	0.9995593748811343
776	0.9995593748811343
777	0.9995593748811343
778	0.9995593748811343
779	0.9995593748811343
780	0.9995593748811343
781	0.9995593748811343
782	0.9995593748811343
783	0.9995593748811343
784	0.9995593748811343
785	0.9995593748811343
786	0.9995593748811343
787	0.9995593748811343
788	0.9995593748811343
789	0.9995593748811343
790	0.9995593748811343
791	0.9995593748811343
792	0.9995593748811343
793	0.9995593748811343
794	0.9995593748811343
795	0.9995593748811343
796	0.9995593748811343
797	0.9995593748811343
798	0.9995559424218643
799	0.9995559424218643
800	0.9995559424218643
801	0.9995559424218643
802	0.9995559424218643
803	0.9995559424218643
804	0.9995559424218643
805	0.9995559424218643
806	0.9995559424218643
807	0.9995559424218643
808	0.9995559424218643
809	0.9995559424218643
810	0.9995559424218643
811	0.9995559424218643
812	0.9995559424218643
813	0.9995559424218643
814	0.9995559424218643
815	0.9995559424218643
816	0.9995559424218643
817	0.9995559424218643
818	0.9995559424218643
819	0.9995559424218643
820	0.9995559424218643
821	0.9995559424218643
822	0.9995559424218643
823	0.9995559424218643
824	0.9995559424218643
825	0.9995559424218643
826	0.9995559424218643
827	0.9995559424218643
828	0.9995559424218643
829	0.9995559424218643
830	0.9995559424218643
831	0.9995559424218643
832	0.9995559424218643
833	0.9995559424218643
834	0.9995559424218643
835	0.9995559424218643
836	0.9995559424218643
837	0.9995559424218643
838	0.9995559424218643
839	0.9995559424218643
840	0.9995559424218643
841	0.9995559424218643
842	0.9995559424218643
843	0.9995559424218643
844	0.9995559424218643
845	0.9995559424218643
846	0.9995559424218643
847	0.9995559424218643
848	0.9995559424218643
849	0.9995559424218643
850	0.9995559424218643
851	0.9995559424218643
852	0.9995559424218643
853	0.9995559424218643
854	0.9995559424218643
855	0.9995559424218643
856	0.9995559424218643
857	0.9995559424218643
858	0.9995559424218643
859	0.9995559424218643
860	0.9995559424218643
861	0.9995559424218643
862	0.9995559424218643
863	0.9995559424218643
864	0.9995559424218643
865	0.9995559424218643
866	0.9995559424218643
867	0.9995559424218643
868	0.9995559424218643
869	0.9995559424218643
870	0.9995559424218643
871	0.9995559424218643
872	0.9995559424218643
873	0.9995559424218643
874	0.9995559424218643
875	0.9995559424218643
876	0.9995559424218643
877	0.9995559424218643
878	0.9995559424218643
879	0.9995559424218643
880	0.9995559424218643
881	0.9995559424218643
882	0.9995559424218643
883	0.9995559424218643
884	0.9995559424218643
885	0.9995559424218643
886	0.9995559424218643
887	0.9995559424218643
888	0.9995559424218643
889	0.9995559424218643
890	0.9995559424218643
891	0.9995559424218643
892	0.9995559424218643
893	0.9995559424218643
894	0.9995559424218643
895	0.9995559424218643
896	0.9995559424218643
897	0.9995559424218643
898	0.9995559424218643
899	0.9995559424218643
900	0.9995559424218643
901	0.9995559424218643
902	0.9995559424218643
903	0.9995559424218643
904	0.9995559424218643
905	0.9995559424218643
906	0.9995559424218643
907	0.9995559424218643
908	0.9995559424218643
909	0.9995559424218643
910	0.9995559424218643
911	0.9995559424218643
912	0.9995559424218643
913	0.9995559424218643
914	0.9995559424218643
915	0.9995559424218643
916	0.9995559424218643
917	0.9995559424218643
918	0.9995559424218643
919	0.9995559424218643
920	0.9995559424218643
921	0.9995559424218643
922	0.9995559424218643
923	0.9995559424218643
924	0.9995559424218643
925	0.9995559424218643
926	0.9995559424218643
927	0.9995559424218643
928	0.9995559424218643
929	0.9995559424218643
930	0.9995559424218643
931	0.9995559424218643
932	0.9995559424218643
933	0.9995559424218643
934	0.9995559424218643
935	0.9995559424218643
936	0.9995559424218643
937	0.9995559424218643
938	0.9995559424218643
939	0.9995559424218643
940	0.9995559424218643
941	0.9995559424218643
942	0.9995559424218643
943	0.9995559424218643
944	0.9995559424218643
945	0.9995559424218643
946	0.9995559424218643
947	0.9995559424218643
948	0.9995559424218643
949	0.9995559424218643
950	0.9995559424218643
951	0.9995559424218643
952	0.9995559424218643
953	0.9995559424218643
954	0.9995559424218643
955	0.9995559424218643
956	0.9995559424218643
957	0.9995559424218643
958	0.9995559424218643
959	0.9995559424218643
960	0.9995559424218643
961	0.9995400618934502
962	0.9995400618934502
963	0.9995400618934502
964	0.9995400618934502
965	0.9995400618934502
966	0.9995400618934502
967	0.9995400618934502
968	0.9995400618934502
969	0.9995400618934502
970	0.9995400618934502
971	0.9995400618934502
972	0.9995400618934502
973	0.9995400618934502
974	0.9995400618934502
975	0.9995400618934502
976	0.9995400618934502
977	0.9995400618934502
978	0.9995400618934502
979	0.9995400618934502
980	0.9995400618934502
981	0.9995400618934502
982	0.9995400618934502
983	0.9995400618934502
984	0.9995400618934502
985	0.9995400618934502
986	0.9995400618934502
987	0.9995400618934502
988	0.9995400618934502
989	0.9995400618934502
990	0.9995400618934502
991	0.9995400618934502
992	0.9995400618934502
993	0.9995400618934502
994	0.9995400618934502
995	0.9995400618934502
996	0.9995400618934502
997	0.9995400618934502
998	0.9995400618934502
999	0.9995400618934502
1000	0.9995400618934502
1001	0.9995400618934502
1002	0.9995400618934502
1003	0.9995400618934502
1004	0.9995400618934502
1005	0.9995400618934502
1006	0.9995400618934502
1007	0.9995400618934502
1008	0.9995400618934502
1009	0.9995400618934502
1010	0.9995400618934502
1011	0.9995400618934502
1012	0.9995400618934502
1013	0.9995400618934502
1014	0.9995400618934502
1015	0.9995400618934502
1016	0.9995400618934502
1017	0.9995400618934502
1018	0.9995400618934502
1019	0.9995400618934502
1020	0.9995400618934502
1021	0.9995400618934502
1022	0.9995400618934502
1023	0.9995400618934502
1024	0.9995400618934502
1025	0.9995400618934502
1026	0.9995400618934502
1027	0.9995400618934502
1028	0.9995400618934502
1029	0.9995400618934502
1030	0.9995400618934502
1031	0.9995400618934502
1032	0.9995400618934502
1033	0.9995400618934502
1034	0.9995400618934502
1035	0.9995400618934502
1036	0.9995400618934502
1037	0.9995400618934502
1038	0.9995400618934502
1039	0.9995400618934502
1040	0.9995400618934502
1041	0.9995400618934502
1042	0.9995400618934502
1043	0.9995400618934502
1044	0.9995400618934502
1045	0.9995400618934502
1046	0.9995400618934502
1047	0.9995400618934502
1048	0.9995400618934502
1049	0.9995400618934502
1050	0.9995400618934502
1051	0.9995400618934502
1052	0.9995400618934502
1053	0.9995400618934502
1054	0.9995400618934502
1055	0.9995400618934502
1056	0.9995400618934502
1057	0.9995400618934502
1058	0.9995400618934502
1059	0.9995400618934502
1060	0.9995400618934502
1061	0.9995400618934502
1062	0.9995400618934502
1063	0.9995400618934502
1064	0.9995400618934502
1065	0.9995400618934502
1066	0.9995400618934502
1067	0.9995400618934502
1068	0.9995400618934502
1069	0.9995400618934502
1070	0.9995400618934502
1071	0.9995400618934502
1072	0.9995400618934502
1073	0.9995400618934502
1074	0.9995400618934502
1075	0.9995400618934502
1076	0.9995400618934502
1077	0.9995400618934502
1078	0.9995400618934502
1079	0.9995400618934502
1080	0.9995400618934502
1081	0.9995400618934502
1082	0.9995400618934502
1083	0.9995400618934502
1084	0.9995400618934502
1085	0.9995400618934502
1086	0.9995400618934502
1087	0.9995400618934502
1088	0.9995400618934502
1089	0.9995400618934502
1090	0.9995400618934502
1091	0.9995400618934502
1092	0.9995400618934502
1093	0.9995400618934502
1094	0.9995400618934502
1095	0.9995400618934502
1096	0.9995400618934502
1097	0.9995400618934502
1098	0.9995400618934502
1099	0.9995400618934502
1100	0.9995400618934502
1101	0.9995400618934502
1102	0.9995400618934502
1103	0.9995400618934502
1104	0.9995400618934502
1105	0.9995400618934502
1106	0.9995400618934502
1107	0.9995400618934502
1108	0.9995400618934502
1109	0.9995400618934502
1110	0.9995400618934502
1111	0.9995400618934502
1112	0.9995400618934502
1113	0.9995400618934502
1114	0.9995400618934502
1115	0.9995400618934502
1116	0.9995400618934502
1117	0.9995400618934502
1118	0.9995400618934502
1119	0.9995400618934502
1120	0.9995400618934502
1121	0.9995400618934502
1122	0.9995400618934502
1123	0.9995400618934502
1124	0.9995400618934502
1125	0.9995400618934502
1126	0.9995400618934502
1127	0.9995400618934502
1128	0.9995400618934502
1129	0.9995400618934502
1130	0.9995400618934502
1131	0.9995400618934502
1132	0.9995400618934502
1133	0.9995400618934502
1134	0.9995400618934502
1135	0.9995400618934502
1136	0.9995400618934502
1137	0.9995400618934502
1138	0.9995400618934502
1139	0.9995400618934502
1140	0.9995400618934502
1141	0.9995400618934502
1142	0.9995400618934502
1143	0.9995400618934502
1144	0.9995400618934502
1145	0.9995400618934502
1146	0.9995400618934502
1147	0.9995400618934502
1148	0.9995400618934502
1149	0.9995400618934502
1150	0.9995400618934502
1151	0.9995400618934502
1152	0.9995400618934502
1153	0.9995400618934502
1154	0.9995400618934502
1155	0.9995400618934502
1156	0.9995400618934502
1157	0.9995400618934502
1158	0.9995400618934502
1159	0.9995400618934502
1160	0.9995400618934502
1161	0.9995400618934502
1162	0.9995400618934502
1163	0.9995400618934502
1164	0.9995400618934502
1165	0.9995400618934502
1166	0.9995400618934502
1167	0.9995400618934502
1168	0.9995400618934502
1169	0.9995400618934502
1170	0.9995400618934502
1171	0.9995400618934502
1172	0.9995400618934502
1173	0.9995400618934502
1174	0.9995400618934502
1175	0.9995400618934502
1176	0.9995400618934502
1177	0.9995400618934502
1178	0.9995369649807712
1179	0.9995369649807712
1180	0.9995369649807712
1181	0.9995369649807712
1182	0.9995369649807712
1183	0.9995369649807712
1184	0.9995369649807712
1185	0.9995369649807712
1186	0.9995369649807712
1187	0.9995369649807712
1188	0.9995369649807712
1189	0.9995369649807712
1190	0.9995369649807712
1191	0.9995369649807712
1192	0.9995369649807712
1193	0.9995369649807712
1194	0.9995369649807712
1195	0.9995369649807712
1196	0.9995369649807712
1197	0.9995369649807712
1198	0.9995369649807712
1199	0.9995369649807712
1200	0.9995369649807712
1201	0.9995369649807712
1202	0.9995369649807712
1203	0.9995369649807712
1204	0.9995369649807712
1205	0.9995369649807712
1206	0.9995369649807712
1207	0.9995369649807712
1208	0.9995369649807712
1209	0.9995369649807712
1210	0.9995369649807712
1211	0.9995369649807712
1212	0.9995369649807712
1213	0.9995369649807712
1214	0.9995369649807712
1215	0.9995369649807712
1216	0.9995369649807712
1217	0.9995369649807712
1218	0.9995311180243716
1219	0.9995311180243716
1220	0.9995311180243716
1221	0.9995311180243716
1222	0.9995311180243716
1223	0.9995311180243716
1224	0.9995311180243716
1225	0.9995311180243716
1226	0.9995311180243716
1227	0.9995311180243716
1228	0.9995311180243716
1229	0.9995311180243716
1230	0.9995311180243716
1231	0.9995311180243716
1232	0.9995311180243716
1233	0.9995311180243716
1234	0.9995311180243716
1235	0.9995311180243716
1236	0.9995311180243716
1237	0.9995311180243716
1238	0.9995311180243716
1239	0.9995311180243716
1240	0.9995311180243716
1241	0.9995311180243716
1242	0.9995311180243716
1243	0.9995311180243716
1244	0.9995311180243716
1245	0.9995311180243716
1246	0.9995311180243716
1247	0.9995311180243716
1248	0.9995311180243716
1249	0.9995311180243716
1250	0.9995311180243716
1251	0.9995311180243716
1252	0.9995311180243716
1253	0.9995311180243716
1254	0.9995311180243716
1255	0.9995311180243716
