t	min	max
4120	0.030478891099296468	0.8846000889819594
4140	0.030478891099296468	0.8846000889819594
4160	0.030478891099296468	0.8846000889819594
4180	0.030478891099296468	0.8846000889819594
4200	0.030478891099296468	0.8846000889819594
4220	0.030478891099296468	0.8846000889819594
4240	0.030478891099296468	0.8846000889819594
4260	0.030478891099296468	0.8846000889819594
4280	0.030478891099296468	0.8846000889819594
4300	0.03226083728367202	0.8846000889819594
4320	0.03226083728367202	0.8846000889819594
4340	0.03226083728367202	0.8846000889819594
4360	0.03226083728367202	0.8846000889819594
4380	0.03226083728367202	0.8846000889819594
4400	0.03226083728367202	0.8846000889819594
4420	0.03226083728367202	0.8846000889819594
4440	0.03226083728367202	0.8846000889819594
4460	0.03226083728367202	0.8846000889819594
4480	0.03226083728367202	0.8846000889819594
4500	0.03226083728367202	0.8846000889819594
4520	0.03226083728367202	0.8846000889819594
4540	0.03226083728367202	0.8846000889819594
4560	0.03226083728367202	0.8846000889819594
4580	0.03226083728367202	0.8846000889819594
4600	0.03226083728367202	0.8846000889819594
4620	0.03226083728367202	0.8846000889819594
4640	0.03226083728367202	0.8846000889819594
4660	0.03226083728367202	0.8426003388884532
4680	0.03226083728367202	0.8426003388884532
4700	0.03226083728367202	0.8426003388884532
4720	0.03226083728367202	0.8426003388884532
4740	0.03226083728367202	0.8426003388884532
4760	0.03226083728367202	0.8426003388884532
4780	0.03226083728367202	0.8426003388884532
4800	0.03226083728367202	0.8426003388884532
4820	0.03226083728367202	0.8426003388884532
4840	0.03226083728367202	0.8426003388884532
4860	0.03226083728367202	0.8426003388884532
4880	0.03226083728367202	0.8354476593909609
4900	0.03226083728367202	0.8354476593909609
4920	0.03226083728367202	0.8354476593909609
4940	0.03226083728367202	0.8354476593909609
4960	0.03226083728367202	0.8354476593909609
4980	0.03226083728367202	0.8354476593909609
5000	0.03226083728367202	0.8354476593909609
5020	0.03226083728367202	0.8354476593909609
5040	0.03226083728367202	0.8354476593909609
5060	0.08942463028356196	0.8354476593909609
5080	0.08942463028356196	0.8354476593909609
5100	0.08942463028356196	0.8354476593909609
5120	0.08942463028356196	0.8354476593909609
5140	0.08942463028356196	0.8354476593909609
5160	0.08942463028356196	0.8354476593909609
5180	0.10673922900796584	0.8354476593909609
5200	0.10673922900796584	0.8354476593909609
5220	0.10673922900796584	0.8354476593909609
5240	0.10673922900796584	0.8354476593909609
5260	0.11076421837552344	0.8354476593909609
5280	0.11076421837552344	0.8354476593909609
5300	0.11076421837552344	0.8354476593909609
5320	0.11076421837552344	0.8354476593909609
5340	0.11076421837552344	0.8354476593909609
5360	0.11076421837552344	0.8354476593909609
5380	0.11076421837552344	0.8354476593909609
5400	0.11076421837552344	0.8354476593909609
5420	0.11076421837552344	0.8354476593909609
5440	0.11076421837552344	0.8354476593909609
5460	0.11076421837552344	0.8354476593909609
5480	0.11076421837552344	0.8354476593909609
5500	0.11076421837552344	0.8354476593909609
5520	0.11076421837552344	0.8354476593909609
5540	0.11076421837552344	0.8354476593909609
5560	0.11076421837552344	0.8354476593909609
5580	0.11076421837552344	0.8354476593909609
5600	0.11076421837552344	0.8354476593909609
5620	0.11076421837552344	0.8354476593909609
5640	0.11076421837552344	0.8354476593909609
5660	0.11076421837552344	0.8354476593909609
5680	0.11076421837552344	0.8354476593909609
5700	0.11076421837552344	0.8354476593909609
5720	0.11076421837552344	0.8354476593909609
5740	0.11076421837552344	0.8354476593909609
5760	0.11076421837552344	0.8354476593909609
5780	0.11076421837552344	0.8354476593909609
5800	0.11076421837552344	0.8354476593909609
5820	0.11076421837552344	0.8354476593909609
5840	0.11076421837552344	0.8354476593909609
5860	0.11076421837552344	0.8354476593909609
5880	0.11076421837552344	0.8354476593909609
5900	0.11076421837552344	0.8354476593909609
5920	0.11076421837552344	0.8354476593909609
5940	0.11076421837552344	0.8354476593909609
5960	0.11076421837552344	0.8354476593909609
5980	0.11076421837552344	0.8354476593909609
6000	0.11076421837552344	0.8354476593909609
6020	0.11076421837552344	0.8354476593909609
6040	0.11076421837552344	0.8354476593909609
6060	0.11076421837552344	0.8354476593909609
6080	0.11076421837552344	0.8354476593909609
6100	0.11076421837552344	0.8354476593909609
6120	0.11076421837552344	0.8354476593909609
6140	0.11076421837552344	0.8354476593909609
6160	0.11076421837552344	0.8354476593909609
6180	0.11076421837552344	0.8354476593909609
6200	0.11076421837552344	0.8354476593909609
6220	0.11076421837552344	0.8354476593909609
6240	0.11076421837552344	0.8354476593909609
6260	0.11076421837552344	0.8354476593909609
6280	0.11076421837552344	0.8354476593909609
6300	0.11076421837552344	0.8354476593909609
6320	0.11076421837552344	0.8354476593909609
6340	0.11076421837552344	0.8354476593909609
6360	0.11076421837552344	0.8354476593909609
6380	0.11076421837552344	0.8354476593909609
6400	0.11076421837552344	0.8354476593909609
6420	0.11076421837552344	0.8354476593909609
6440	0.11076421837552344	0.8354476593909609
6460	0.11076421837552344	0.8354476593909609
6480	0.11076421837552344	0.8354476593909609
6500	0.11076421837552344	0.8354476593909609
6520	0.11076421837552344	0.8354476593909609
6540	0.11076421837552344	0.8354476593909609
6560	0.11076421837552344	0.8354476593909609
6580	0.11076421837552344	0.8354476593909609
6600	0.11076421837552344	0.8354476593909609
6620	0.11076421837552344	0.8354476593909609
6640	0.11076421837552344	0.7026970448937093
6660	0.11076421837552344	0.7026970448937093
6680	0.11076421837552344	0.7026970448937093
6700	0.11076421837552344	0.7026970448937093
6720	0.11076421837552344	0.7026970448937093
6740	0.11076421837552344	0.7026970448937093
6760	0.11076421837552344	0.7026970448937093
6780	0.11076421837552344	0.7026970448937093
6800	0.11076421837552344	0.7026970448937093
6820	0.11076421837552344	0.7026970448937093
6840	0.11076421837552344	0.7026970448937093
6860	0.11076421837552344	0.7026970448937093
6880	0.11076421837552344	0.7026970448937093
6900	0.11076421837552344	0.7026970448937093
6920	0.11076421837552344	0.7026970448937093
6940	0.11076421837552344	0.7026970448937093
6960	0.11076421837552344	0.7026970448937093
6980	0.11076421837552344	0.7026970448937093
7000	0.11076421837552344	0.7026970448937093
7020	0.11076421837552344	0.7026970448937093
7040	0.11076421837552344	0.7026970448937093
7060	0.11076421837552344	0.7026970448937093
7080	0.11076421837552344	0.7026970448937093
7100	0.11076421837552344	0.7026970448937093
7120	0.11076421837552344	0.7026970448937093
7140	0.11076421837552344	0.7026970448937093
7160	0.11076421837552344	0.7026970448937093
7180	0.11076421837552344	0.7026970448937093
7200	0.11076421837552344	0.7026970448937093
7220	0.11076421837552344	0.7026970448937093
7240	0.11076421837552344	0.691411596783082
7260	0.11076421837552344	0.691411596783082
7280	0.11076421837552344	0.691411596783082
7300	0.13624374887581048	0.6857857452164644
7320	0.13624374887581048	0.6857857452164644
7340	0.13624374887581048	0.6857857452164644
7360	0.13624374887581048	0.6857857452164644
7380	0.13624374887581048	0.6857857452164644
7400	0.13624374887581048	0.659806047277112
7420	0.13624374887581048	0.659806047277112
7440	0.13624374887581048	0.659806047277112
7460	0.13624374887581048	0.659806047277112
7480	0.13624374887581048	0.659806047277112
7500	0.13624374887581048	0.659806047277112
7520	0.13624374887581048	0.659806047277112
7540	0.13624374887581048	0.659806047277112
7560	0.13624374887581048	0.659806047277112
7580	0.13624374887581048	0.659806047277112
7600	0.13624374887581048	0.659806047277112
7620	0.13624374887581048	0.659806047277112
7640	0.13624374887581048	0.659806047277112
7660	0.13624374887581048	0.659806047277112
7680	0.13624374887581048	0.659806047277112
7700	0.13624374887581048	0.659806047277112
7720	0.13624374887581048	0.659806047277112
7740	0.13624374887581048	0.659806047277112
7760	0.13624374887581048	0.659806047277112
7780	0.13624374887581048	0.659806047277112
7800	0.13624374887581048	0.659806047277112
7820	0.13624374887581048	0.659806047277112
7840	0.13624374887581048	0.659806047277112
7860	0.13624374887581048	0.659806047277112
7880	0.13624374887581048	0.659806047277112
7900	0.13624374887581048	0.659806047277112
7920	0.13624374887581048	0.659806047277112
7940	0.13624374887581048	0.659806047277112
7960	0.13624374887581048	0.659806047277112
7980	0.13624374887581048	0.659806047277112
8000	0.13624374887581048	0.659806047277112
8020	0.13624374887581048	0.659806047277112
8040	0.13624374887581048	0.659806047277112
8060	0.13624374887581048	0.659806047277112
8080	0.13624374887581048	0.659806047277112
8100	0.13624374887581048	0.659806047277112
8120	0.13624374887581048	0.659806047277112
8140	0.13624374887581048	0.659806047277112
8160	0.13624374887581048	0.659806047277112
8180	0.13624374887581048	0.659806047277112
8200	0.13624374887581048	0.659806047277112
8220	0.13624374887581048	0.659806047277112
8240	0.13624374887581048	0.659806047277112
8260	0.13624374887581048	0.659806047277112
8280	0.13624374887581048	0.659806047277112
8300	0.13624374887581048	0.659806047277112
8320	0.13624374887581048	0.659806047277112
8340	0.13624374887581048	0.659806047277112
8360	0.13624374887581048	0.659806047277112
8380	0.13624374887581048	0.659806047277112
8400	0.27486789279036544	0.659806047277112
8420	0.27486789279036544	0.659806047277112
8440	0.27486789279036544	0.659806047277112
8460	0.27486789279036544	0.659806047277112
8480	0.27486789279036544	0.659806047277112
8500	0.27486789279036544	0.659806047277112
8520	0.27486789279036544	0.659806047277112
8540	0.27486789279036544	0.659806047277112
8560	0.27486789279036544	0.659806047277112
8580	0.27486789279036544	0.659806047277112
8600	0.27486789279036544	0.659806047277112
8620	0.27486789279036544	0.659806047277112
8640	0.27486789279036544	0.659806047277112
8660	0.27486789279036544	0.659806047277112
8680	0.27486789279036544	0.659806047277112
8700	0.27486789279036544	0.659806047277112
8720	0.2951158557247082	0.659806047277112
8740	0.2951158557247082	0.659806047277112
8760	0.2951158557247082	0.659806047277112
8780	0.2951158557247082	0.659806047277112
8800	0.2951158557247082	0.659806047277112
8820	0.2951158557247082	0.6362652926746672
8840	0.2951158557247082	0.6362652926746672
8860	0.2951158557247082	0.6362652926746672
8880	0.2951158557247082	0.6362652926746672
8900	0.2951158557247082	0.6362652926746672
8920	0.2951158557247082	0.6362652926746672
8940	0.2951158557247082	0.6362652926746672
8960	0.2951158557247082	0.6362652926746672
8980	0.2951158557247082	0.6362652926746672
9000	0.2951158557247082	0.6362652926746672
9020	0.2951158557247082	0.6362652926746672
9040	0.2951158557247082	0.6362652926746672
9060	0.2951158557247082	0.6362652926746672
9080	0.2951158557247082	0.6176240063794873
9100	0.2951158557247082	0.6176240063794873
9120	0.2951158557247082	0.6176240063794873
9140	0.2951158557247082	0.6176240063794873
9160	0.2951158557247082	0.6176240063794873
9180	0.2951158557247082	0.6176240063794873
9200	0.2951158557247082	0.6176240063794873
9220	0.37509326489418215	0.6176240063794873
9240	0.37509326489418215	0.6176240063794873
9260	0.37509326489418215	0.6176240063794873
9280	0.37509326489418215	0.6176240063794873
9300	0.37509326489418215	0.6176240063794873
9320	0.37509326489418215	0.6176240063794873
9340	0.37509326489418215	0.6176240063794873
9360	0.37509326489418215	0.6176240063794873
9380	0.37509326489418215	0.6176240063794873
9400	0.37509326489418215	0.5931639591292969
9420	0.37509326489418215	0.5931639591292969
9440	0.37509326489418215	0.5931639591292969
9460	0.37509326489418215	0.5931639591292969
9480	0.37509326489418215	0.5931639591292969
9500	0.37509326489418215	0.5931639591292969
9520	0.37509326489418215	0.5931639591292969
9540	0.37509326489418215	0.5931639591292969
9560	0.37509326489418215	0.5931639591292969
9580	0.37509326489418215	0.5931639591292969
9600	0.37509326489418215	0.5931639591292969
9620	0.37509326489418215	0.5931639591292969
9640	0.37509326489418215	0.5931639591292969
9660	0.37509326489418215	0.5931639591292969
9680	0.37509326489418215	0.5931639591292969
9700	0.37509326489418215	0.5931639591292969
9720	0.37509326489418215	0.5931639591292969
9740	0.37509326489418215	0.5931639591292969
9760	0.37509326489418215	0.5931639591292969
9780	0.3906591852775888	0.5931639591292969
9800	0.3906591852775888	0.5931639591292969
9820	0.3906591852775888	0.5931639591292969
9840	0.3906591852775888	0.5931639591292969
9860	0.3906591852775888	0.5931639591292969
9880	0.3906591852775888	0.5931639591292969
9900	0.3906591852775888	0.5931639591292969
9920	0.3906591852775888	0.5931639591292969
9940	0.3906591852775888	0.5931639591292969
9960	0.3906591852775888	0.5931639591292969
9980	0.3906591852775888	0.5931639591292969
10000	0.3906591852775888	0.5931639591292969
10020	0.3906591852775888	0.5931639591292969
10040	0.3906591852775888	0.5931639591292969
10060	0.3906591852775888	0.5931639591292969
10080	0.3906591852775888	0.5931639591292969
10100	0.3906591852775888	0.5931639591292969
10120	0.3906591852775888	0.5931639591292969
10140	0.3906591852775888	0.5931639591292969
10160	0.3906591852775888	0.5931639591292969
10180	0.3906591852775888	0.5931639591292969
10200	0.3906591852775888	0.5931639591292969
10220	0.3906591852775888	0.5931639591292969
10240	0.3906591852775888	0.5931639591292969
10260	0.3906591852775888	0.5931639591292969
10280	0.3906591852775888	0.5931639591292969
10300	0.3906591852775888	0.5931639591292969
10320	0.3906591852775888	0.5931639591292969
10340	0.3906591852775888	0.5809105480042118
10360	0.3906591852775888	0.5809105480042118
10380	0.3906591852775888	0.5809105480042118
10400	0.3906591852775888	0.5809105480042118
10420	0.3906591852775888	0.5809105480042118
10440	0.3906591852775888	0.5809105480042118
10460	0.3906591852775888	0.5809105480042118
10480	0.3906591852775888	0.5809105480042118
10500	0.3906591852775888	0.5809105480042118
10520	0.3906591852775888	0.5809105480042118
10540	0.3906591852775888	0.5809105480042118
10560	0.3906591852775888	0.5809105480042118
10580	0.3906591852775888	0.5809105480042118
10600	0.3906591852775888	0.5809105480042118
10620	0.3906591852775888	0.5809105480042118
10640	0.3906591852775888	0.5809105480042118
10660	0.3906591852775888	0.5809105480042118
10680	0.3906591852775888	0.5809105480042118
10700	0.3906591852775888	0.5809105480042118
10720	0.3906591852775888	0.5809105480042118
10740	0.3906591852775888	0.5809105480042118
10760	0.3906591852775888	0.5809105480042118
10780	0.3906591852775888	0.5809105480042118
10800	0.3906591852775888	0.5809105480042118
10820	0.3906591852775888	0.5809105480042118
10840	0.3906591852775888	0.5809105480042118
10860	0.3906591852775888	0.5809105480042118
10880	0.3906591852775888	0.5809105480042118
10900	0.3906591852775888	0.5809105480042118
10920	0.3906591852775888	0.5809105480042118
10940	0.3906591852775888	0.5809105480042118
10960	0.3906591852775888	0.5809105480042118
10980	0.3906591852775888	0.5809105480042118
11000	0.3906591852775888	0.5809105480042118
11020	0.3906591852775888	0.5809105480042118
11040	0.3906591852775888	0.5809105480042118
11060	0.3906591852775888	0.5809105480042118
11080	0.3906591852775888	0.5809105480042118
11100	0.3906591852775888	0.5809105480042118
11120	0.3906591852775888	0.5809105480042118
11140	0.3906591852775888	0.5809105480042118
11160	0.3906591852775888	0.5809105480042118
11180	0.3906591852775888	0.5809105480042118
11200	0.3906591852775888	0.5809105480042118
11220	0.3906591852775888	0.5809105480042118
11240	0.3906591852775888	0.5809105480042118
11260	0.3906591852775888	0.5809105480042118
11280	0.3906591852775888	0.5809105480042118
11300	0.3906591852775888	0.5809105480042118
11320	0.3906591852775888	0.5809105480042118
11340	0.3906591852775888	0.5809105480042118
11360	0.3906591852775888	0.5809105480042118
11380	0.4225309457392806	0.5809105480042118
11400	0.4225309457392806	0.5809105480042118
11420	0.4225309457392806	0.5809105480042118
11440	0.4225309457392806	0.5809105480042118
11460	0.4225309457392806	0.5809105480042118
11480	0.4225309457392806	0.5809105480042118
11500	0.4225309457392806	0.5809105480042118
11520	0.4225309457392806	0.5809105480042118
11540	0.4225309457392806	0.5809105480042118
11560	0.4225309457392806	0.5809105480042118
11580	0.4225309457392806	0.5809105480042118
11600	0.4225309457392806	0.5809105480042118
11620	0.4225309457392806	0.5809105480042118
11640	0.4225309457392806	0.5809105480042118
11660	0.4225309457392806	0.5809105480042118
11680	0.4225309457392806	0.5809105480042118
11700	0.4225309457392806	0.5809105480042118
11720	0.4225309457392806	0.5809105480042118
11740	0.4225309457392806	0.5809105480042118
11760	0.4225309457392806	0.5809105480042118
11780	0.4225309457392806	0.5809105480042118
11800	0.4225309457392806	0.5809105480042118
11820	0.4225309457392806	0.5809105480042118
11840	0.4225309457392806	0.5809105480042118
11860	0.4225309457392806	0.5809105480042118
11880	0.4225309457392806	0.5809105480042118
11900	0.4225309457392806	0.5809105480042118
11920	0.4225309457392806	0.5809105480042118
11940	0.4225309457392806	0.5809105480042118
11960	0.4225309457392806	0.5675611994398868
11980	0.4225309457392806	0.5675611994398868
12000	0.4225309457392806	0.5675611994398868
12020	0.4225309457392806	0.5675611994398868
12040	0.4347749659577778	0.5675611994398868
12060	0.4347749659577778	0.5675611994398868
12080	0.4347749659577778	0.5675611994398868
12100	0.4347749659577778	0.5675611994398868
12120	0.4347749659577778	0.5675611994398868
12140	0.4347749659577778	0.5675611994398868
12160	0.4347749659577778	0.5675611994398868
12180	0.4347749659577778	0.5675611994398868
12200	0.4347749659577778	0.5675611994398868
12220	0.4347749659577778	0.5675611994398868
12240	0.4347749659577778	0.5675611994398868
12260	0.4347749659577778	0.5675611994398868
12280	0.4347749659577778	0.5675611994398868
12300	0.4347749659577778	0.5675611994398868
12320	0.4347749659577778	0.5675611994398868
12340	0.4347749659577778	0.5675611994398868
12360	0.4491750856193647	0.5675611994398868
12380	0.4491750856193647	0.5675611994398868
12400	0.4491750856193647	0.5653620330033293
12420	0.4491750856193647	0.5653620330033293
12440	0.4491750856193647	0.5653620330033293
12460	0.4491750856193647	0.5653620330033293
12480	0.4491750856193647	0.5653620330033293
12500	0.4491750856193647	0.5653620330033293
12520	0.4491750856193647	0.5653620330033293
12540	0.4491750856193647	0.5653620330033293
12560	0.4491750856193647	0.5653620330033293
12580	0.4491750856193647	0.5653620330033293
12600	0.4491750856193647	0.5653620330033293
12620	0.4491750856193647	0.5653620330033293
12640	0.4491750856193647	0.5653620330033293
12660	0.4491750856193647	0.5653620330033293
12680	0.4491750856193647	0.5653620330033293
12700	0.4491750856193647	0.5653620330033293
12720	0.4491750856193647	0.5653620330033293
12740	0.4491750856193647	0.5653620330033293
12760	0.4491750856193647	0.5653620330033293
12780	0.4491750856193647	0.5653620330033293
12800	0.4491750856193647	0.5653620330033293
12820	0.4491750856193647	0.5653620330033293
12840	0.4491750856193647	0.5653620330033293
12860	0.4491750856193647	0.5653620330033293
12880	0.4491750856193647	0.5653620330033293
12900	0.4491750856193647	0.5653620330033293
12920	0.4491750856193647	0.5653620330033293
12940	0.4491750856193647	0.5653620330033293
12960	0.4491750856193647	0.5653620330033293
12980	0.4491750856193647	0.5653620330033293
13000	0.4491750856193647	0.5653620330033293
13020	0.4491750856193647	0.5653620330033293
13040	0.4491750856193647	0.5653620330033293
13060	0.4491750856193647	0.5653620330033293
13080	0.4491750856193647	0.5465879769008006
13100	0.4491750856193647	0.5465879769008006
13120	0.4491750856193647	0.5465879769008006
13140	0.4491750856193647	0.5465879769008006
13160	0.4491750856193647	0.5465879769008006
13180	0.4491750856193647	0.5465879769008006
13200	0.4491750856193647	0.5465879769008006
13220	0.4491750856193647	0.5465879769008006
13240	0.4491750856193647	0.5465879769008006
13260	0.4491750856193647	0.5465879769008006
13280	0.4491750856193647	0.5465879769008006
13300	0.4491750856193647	0.5465879769008006
13320	0.4491750856193647	0.5465879769008006
