t	d
23600	0.9658770861585463
23700	0.9649721308689724
23800	0.9636239173162686
23900	0.9635116768410811
24000	0.9635116768410811
24100	0.9632028609927747
24200	0.9632028609927747
24300	0.9629921697770965
24400	0.9629125071790441
24500	0.9603549462449532
24600	0.9601756702229288
24700	0.9598869938403667
24800	0.958800106639259
24900	0.958800106639259
25000	0.9580838849343338
25100	0.9579463680682971
25200	0.9573075143830302
25300	0.9555774649292363
25400	0.9555607188658364
25500	0.9552357994083611
25600	0.9528466611417684
25700	0.9528466611417684
25800	0.9526136737282549
25900	0.952470273224766
26000	0.9490993112702257
26100	0.9483705521027062
26200	0.9457972624534314
26300	0.9439312149179726
26400	0.9439312149179726
26500	0.9423671342933165
26600	0.9423671342933165
26700	0.9423671342933165
26800	0.9402974679963954
26900	0.9378103324428487
27000	0.936980666579862
27100	0.9360161925145739
27200	0.9360161925145739
27300	0.9357069314101812
27400	0.9346056144379989
27500	0.9306822971349031
27600	0.9306822971349031
27700	0.9268036175353508
27800	0.9257095026265254
27900	0.9257095026265254
28000	0.9252730890185863
28100	0.9250644683491455
28200	0.9179749961850824
28300	0.9179749961850824
28400	0.916093376192278
28500	0.916093376192278
28600	0.9130820568648652
28700	0.9119645761066373
28800	0.9105347906453035
28900	0.9083938692539698
29000	0.9082579897663574
29100	0.9082013734695451
29200	0.9081699837715588
29300	0.9044998122365845
29400	0.9044998122365845
29500	0.9019340369399442
29600	0.9001079452128419
29700	0.8980748729835252
29800	0.8964073981837768
29900	0.8964073981837768
30000	0.890605894455728
30100	0.8823544872520401
30200	0.8823544872520401
30300	0.8757386755049158
30400	0.8747366168140435
30500	0.8707203488249196
30600	0.8656043627909689
30700	0.8630691643214494
30800	0.8607372980249858
30900	0.8571881729003781
31000	0.8571881729003781
31100	0.851046534106306
31200	0.851046534106306
31300	0.8508813430277273
31400	0.8486468748747213
31500	0.8444298836786703
31600	0.8401045843444521
31700	0.8352614154748508
31800	0.8317242924697631
31900	0.830220044772625
32000	0.8250493676658621
32100	0.8215409402827308
32200	0.8215409402827308
32300	0.820196482186555
32400	0.8161468953522263
32500	0.8154990954407421
32600	0.8152135185224825
32700	0.8123476479054595
32800	0.8123476479054595
32900	0.8111328585415564
33000	0.8102871883816023
33100	0.8024134185069624
33200	0.802123577095206
33300	0.8014187642694874
33400	0.8014187642694874
33500	0.8008111911468555
33600	0.8008111911468555
33700	0.7969796123307313
33800	0.7957245608001333
33900	0.7957245608001333
34000	0.7929920176835177
34100	0.7923365038562337
34200	0.7923365038562337
34300	0.7904080213266927
34400	0.7844617855415358
34500	0.7834638618936312
34600	0.7827435434684201
34700	0.7812006683027473
34800	0.781069420593508
34900	0.7748140292466905
35000	0.7747363072166825
35100	0.7747363072166825
35200	0.7732355292098978
35300	0.7676427585172076
35400	0.7648729316114429
35500	0.7626399258562752
35600	0.7578972836585127
35700	0.756159425111653
35800	0.7517940164940617
35900	0.750901238158707
36000	0.7455474089311563
36100	0.7448292953750877
36200	0.7448292953750877
36300	0.7447090278767229
36400	0.7405628995964444
36500	0.7405628995964444
36600	0.7331126264300843
36700	0.7321354448115344
36800	0.7300668047532448
36900	0.7300668047532448
37000	0.7294336372466025
37100	0.7294336372466025
37200	0.7277711829800516
37300	0.7272883222648929
37400	0.7272883222648929
37500	0.7272883222648929
37600	0.7223177849850664
37700	0.720801045051412
37800	0.7134078781890117
37900	0.7134078781890117
38000	0.7112020209296958
38100	0.705771770263685
38200	0.705771770263685
38300	0.6985206418936631
38400	0.6947914554294581
38500	0.6920003078186493
38600	0.6900664579701454
38700	0.6842008061002023
38800	0.6796336747638171
38900	0.677674954722993
39000	0.677674954722993
39100	0.677674954722993
39200	0.6775633763727078
39300	0.6775633763727078
39400	0.6775633763727078
39500	0.6775633763727078
39600	0.6723201132125511
39700	0.6705772732195558
39800	0.6697922369336577
39900	0.6696991837521278
40000	0.6661811122138881
40100	0.660248721550597
40200	0.660248721550597
40300	0.6593925502940425
40400	0.6592597643616822
40500	0.6575529805496265
40600	0.6575529805496265
40700	0.6552981599210544
40800	0.6520571040001197
40900	0.648763648864822
41000	0.648763648864822
41100	0.6466668151976559
41200	0.6466668151976559
41300	0.6464041436438897
41400	0.6463456142346871
41500	0.6424367894154921
41600	0.6359459652224555
41700	0.6302959661055314
41800	0.626551384053246
41900	0.6245974534940036
42000	0.6187908109988696
42100	0.6147400596656315
42200	0.6128159522446042
42300	0.6128159522446042
42400	0.6128159522446042
42500	0.6054364808169855
42600	0.6023803119829919
42700	0.6009484708051366
42800	0.599410453061066
42900	0.5919392909035283
43000	0.5906575087451403
43100	0.590273144922875
43200	0.5902594691876569
43300	0.5842849766605693
43400	0.5842849766605693
43500	0.5842849766605693
43600	0.5818373868927262
43700	0.5818373868927262
43800	0.5791196351221348
43900	0.5775127997044727
44000	0.5775127997044727
44100	0.5743299157391565
44200	0.5704309479017631
44300	0.5704309479017631
44400	0.5690098650693579
44500	0.5658681393687417
44600	0.5631934513993485
44700	0.5611233667748843
44800	0.5580899325659769
44900	0.5577257325350466
45000	0.5525841719011354
45100	0.5520564739915546
45200	0.5519130409915058
45300	0.5481592376168442
45400	0.5481592376168442
45500	0.5481592376168442
45600	0.5481182339492862
45700	0.5459726938328445
45800	0.5459726938328445
45900	0.5445200472362004
46000	0.5445200472362004
46100	0.5445200472362004
46200	0.5445200472362004
46300	0.5445200472362004
46400	0.5428964107453014
46500	0.5426082090285577
46600	0.537710926725792
46700	0.5331720026270388
46800	0.526997086426152
46900	0.526377319233325
47000	0.5258768692569356
47100	0.5258768692569356
47200	0.5258768692569356
47300	0.5249509880963984
47400	0.5207310186151298
47500	0.5205846789409488
47600	0.5175623525040975
47700	0.5170069582150669
47800	0.5155321532636952
47900	0.5148041873751472
48000	0.5090365649141624
48100	0.5069583830762076
48200	0.5035324073461753
48300	0.49716855344305044
48400	0.49678586702778543
48500	0.49678586702778543
48600	0.49606969992014094
48700	0.4927341993330773
48800	0.49172741095063877
48900	0.48831702223724244
49000	0.48709534069008564
49100	0.48709534069008564
49200	0.48235975773179335
49300	0.48235975773179335
49400	0.48174671501894667
49500	0.48045971955657274
49600	0.48045971955657274
49700	0.47144947250967784
49800	0.4694662882341992
49900	0.4694662882341992
50000	0.46940426084505366
50100	0.4687546727301397
50200	0.465396931819772
50300	0.4602681810295556
50400	0.458697458077115
50500	0.4585741520807741
50600	0.4578241628346767
50700	0.45432003197162896
50800	0.4490960540802954
50900	0.43865522221242037
51000	0.43666425230959105
51100	0.43538804088657235
51200	0.42322957366638414
51300	0.4230761948237525
51400	0.42164112493028616
51500	0.42064391778787125
51600	0.42064391778787125
51700	0.41431016912756374
51800	0.4126642838387262
51900	0.4111011173999854
52000	0.40669706509746595
52100	0.405606961774413
52200	0.4051763555353577
52300	0.4045260328075916
52400	0.39815177762659937
52500	0.39644594029980934
52600	0.3952556991282672
52700	0.39437558985426246
52800	0.3939898326645636
52900	0.3919908610727644
53000	0.39158203837794225
53100	0.39056676498087634
53200	0.3852185727472282
53300	0.3804188038679389
53400	0.3779158335724897
53500	0.376975416812359
53600	0.3736469449196975
53700	0.37006154931154533
53800	0.36925008043493696
53900	0.3680632550319364
54000	0.3680632550319364
54100	0.36783428070959195
54200	0.36783428070959195
54300	0.3647026169889659
54400	0.36049384538263507
54500	0.3567183647295654
54600	0.35388651467743915
54700	0.35388651467743915
54800	0.35168224489699507
54900	0.35168224489699507
55000	0.35168224489699507
55100	0.3503695396883716
55200	0.3503695396883716
55300	0.3495516935634201
55400	0.34721423523553335
55500	0.34721423523553335
55600	0.34688001421890047
55700	0.3460129492301939
55800	0.34592151918701364
55900	0.3450666558294059
56000	0.34336579844369625
56100	0.33931959927878735
56200	0.33923721272762525
56300	0.33701958311953917
56400	0.3362099050494147
56500	0.3344468605741298
56600	0.33093215928754677
56700	0.33061285185268297
56800	0.3270534867485504
56900	0.32627433974605174
57000	0.32627433974605174
57100	0.32609761379706265
57200	0.3245731855704911
57300	0.3212250667592843
57400	0.3212250667592843
57500	0.3211323284233825
57600	0.3176155370342889
57700	0.31720578774173813
57800	0.31720578774173813
57900	0.3171553972341603
58000	0.3164369061094785
58100	0.3162670633643717
58200	0.31466790221961755
58300	0.31466790221961755
58400	0.31404943901624033
58500	0.3136955365920149
58600	0.3136955365920149
58700	0.3108338305245934
58800	0.3108338305245934
58900	0.3087474456815175
59000	0.3085409994993905
59100	0.3084290995712181
59200	0.3084290995712181
59300	0.3080481563086059
59400	0.30709754057158073
59500	0.30650888770336016
59600	0.30650888770336016
59700	0.3057788097551056
59800	0.30425036519910975
59900	0.304111485276895
60000	0.304111485276895
60100	0.30250449645618804
60200	0.30250449645618804
60300	0.3021152412251498
60400	0.3017795552777126
60500	0.30029210349506286
60600	0.30029210349506286
60700	0.2965613619246151
60800	0.29616749278577637
60900	0.29602275185263416
61000	0.2920318895338526
61100	0.2920318895338526
61200	0.2913622002291083
61300	0.287817751180644
61400	0.28459734363726624
61500	0.2843386882138127
61600	0.2776912634956955
61700	0.2740736990318141
61800	0.27305747296429217
61900	0.272738330292919
62000	0.272738330292919
62100	0.2727312647867693
62200	0.27263519127360825
62300	0.271391136961067
62400	0.268551963418914
62500	0.2672842546746842
62600	0.2669431654783522
62700	0.2669067904315564
62800	0.26687397702922855
62900	0.2658188354520664
63000	0.2658188354520664
63100	0.2658188354520664
63200	0.26217424756561547
63300	0.2608040610402157
63400	0.2601652132564351
63500	0.25766858865300174
63600	0.2553185128169638
63700	0.2553185128169638
63800	0.25370567784060005
63900	0.2533717517549392
64000	0.2500559458612877
64100	0.249536819933004
64200	0.24868011542902996
64300	0.24868011542902996
64400	0.2472416796518236
64500	0.24524061993977617
64600	0.24384249212052805
64700	0.24367186320051487
64800	0.24367186320051487
64900	0.24335346540770314
65000	0.2415711429051332
65100	0.2371558659961051
65200	0.23471170330915517
65300	0.23471170330915517
65400	0.23471170330915517
65500	0.23155147106943402
65600	0.23047680877230992
65700	0.229197761547307
65800	0.2258554242141262
65900	0.22575846541341513
66000	0.22575846541341513
66100	0.22575846541341513
66200	0.22575846541341513
66300	0.22575846541341513
66400	0.22575846541341513
66500	0.22560693439005144
66600	0.22523067243566391
66700	0.22243364599172963
66800	0.22242161186186005
66900	0.2218592182357801
67000	0.2218592182357801
67100	0.22162653116196748
67200	0.21907118042251858
67300	0.21668130469868493
67400	0.21668130469868493
67500	0.2165736448813406
67600	0.21589791094993385
67700	0.21276496622972357
67800	0.2092293410794363
67900	0.20678159316259453
68000	0.20665532452142035
68100	0.2039673382623187
68200	0.2007617265347336
68300	0.2007617265347336
68400	0.2007617265347336
68500	0.19768246204467538
68600	0.19509640920914678
68700	0.1948749865291052
68800	0.19463281750803016
68900	0.19433964670529108
69000	0.19232931037734824
69100	0.1871331221542381
69200	0.1871331221542381
69300	0.18655819001497576
69400	0.18582942651672124
69500	0.18497210775491618
69600	0.18497210775491618
69700	0.18455555311684277
69800	0.18452903455288555
69900	0.18362531413551775
70000	0.18362531413551775
70100	0.1832760676389924
70200	0.18266525085317487
70300	0.18202325685076842
70400	0.18004356378004763
70500	0.18004356378004763
70600	0.17866501157737638
70700	0.17789153863449275
70800	0.17629296467930092
70900	0.17529627156733
71000	0.1751833129421804
71100	0.17444641578673176
71200	0.17303110433543026
71300	0.17239123783906876
71400	0.1721355425826674
71500	0.1717247734816598
71600	0.1717247734816598
71700	0.17151742752024846
71800	0.1691095997491083
71900	0.1666694594641328
72000	0.1666694594641328
72100	0.1646414664445392
72200	0.16408338105991385
72300	0.16399247083888774
72400	0.16399247083888774
72500	0.16367687384548268
72600	0.16333136861348924
72700	0.16289728486911526
72800	0.16047827370109274
72900	0.16015296148950592
73000	0.16003373357339923
73100	0.15894490801469552
73200	0.15873475790557273
73300	0.15841253628161028
73400	0.15825774417937102
73500	0.15775829500273703
73600	0.15775568373133947
73700	0.15740866628401115
73800	0.15667006242044174
73900	0.15667006242044174
74000	0.1551322203228507
74100	0.1529929807718548
74200	0.15146575221401054
74300	0.15040322595257444
74400	0.149152507228611
74500	0.1478556264561491
74600	0.14739483527320818
74700	0.14646920528561053
74800	0.14638175270588366
74900	0.14638175270588366
75000	0.14638175270588366
75100	0.14604711436662146
75200	0.14515271095994411
75300	0.1437296279076769
75400	0.14153908989034777
75500	0.14153908989034777
75600	0.13990367454595276
75700	0.1393431983406074
75800	0.13844275943169423
75900	0.13796119217263048
76000	0.1353154529611681
76100	0.13365911048926718
76200	0.1335529243197262
76300	0.13251813518816255
76400	0.131448085164018
76500	0.1314232976506257
76600	0.13128897865615166
76700	0.130638687013807
76800	0.13035618144712693
76900	0.1303314464740703
77000	0.12957353717060868
77100	0.12957353717060868
77200	0.12943473610846382
77300	0.12799238487696268
77400	0.12799238487696268
77500	0.12790197366378314
77600	0.12694944788927615
77700	0.12642433044280016
77800	0.12450475021959202
77900	0.12446226800584062
78000	0.1233205230711246
78100	0.12237829875039083
78200	0.12089220875542823
78300	0.12026053974941169
78400	0.11983047460134041
78500	0.11941674937358915
78600	0.1189202864582444
78700	0.1178198103276031
78800	0.11548660137804453
78900	0.1151267866471011
79000	0.11479031334279936
79100	0.11361862646128747
79200	0.11335989728950795
79300	0.1121575362957786
79400	0.11185071621919804
79500	0.1111120795572315
79600	0.1111120795572315
79700	0.11082731506829771
79800	0.11023883688271925
79900	0.11020702382747705
80000	0.11020702382747705
80100	0.1090508317793607
80200	0.10865012563894823
80300	0.10806124795145763
80400	0.10705477529133137
80500	0.10705477529133137
80600	0.10657766029832812
80700	0.10594844293290899
80800	0.10515023497148168
80900	0.10491550416270576
81000	0.10468282316097766
81100	0.10430139394448897
81200	0.10430139394448897
81300	0.10430139394448897
81400	0.10403928904122846
81500	0.10194682373907678
81600	0.10190215964873661
81700	0.1014461536707671
81800	0.10096636021610643
81900	0.10096636021610643
82000	0.10027429180236143
82100	0.09974940830789497
82200	0.09974940830789497
82300	0.09835826878576773
82400	0.0981308609627248
82500	0.09782682936716666
82600	0.09769851456076548
82700	0.09724922143358333
82800	0.09724922143358333
82900	0.09677496609751648
83000	0.09677496609751648
83100	0.09646655132482373
83200	0.09646655132482373
83300	0.09646582396586657
83400	0.09614288109594389
83500	0.09535802379934091
83600	0.0947117242027253
83700	0.09441817571017144
83800	0.0942337972790169
83900	0.09416395242976791
84000	0.09416395242976791
84100	0.09307116181151964
84200	0.09245994265725689
84300	0.09222003273893066
84400	0.09222003273893066
84500	0.09160120286928995
84600	0.09088544811947623
84700	0.09088544811947623
84800	0.08940382662221735
84900	0.08888208416819617
85000	0.08712418037215884
85100	0.0870655592264493
85200	0.0870655592264493
85300	0.08705447338111591
85400	0.08705447338111591
85500	0.0858405119585649
85600	0.08501885536479872
85700	0.0846818294598685
85800	0.08464992794268275
85900	0.08462769122490063
86000	0.08428359493386306
86100	0.08353942475135848
86200	0.08303691859937004
86300	0.08203148073754532
86400	0.08068993523554266
86500	0.07868230404302846
86600	0.07868230404302846
86700	0.07787605599033107
86800	0.07787605599033107
86900	0.07787605599033107
87000	0.07720687667504615
87100	0.07711187833644997
87200	0.07708496175643106
87300	0.07658997213202035
87400	0.07655028270964882
87500	0.07636891086927315
87600	0.07622300846284817
87700	0.07607905070879069
87800	0.07507786537821914
87900	0.07507786537821914
88000	0.07507786537821914
88100	0.07486010543227861
88200	0.0742762733206481
88300	0.0742762733206481
88400	0.07306153030765852
88500	0.07306153030765852
88600	0.07303971377176402
88700	0.07290739010099531
88800	0.07290739010099531
88900	0.07272925726970601
89000	0.07271003202246432
89100	0.07271003202246432
89200	0.07246925655022803
89300	0.07244309351549902
89400	0.07181544867118694
89500	0.07156813262365717
89600	0.07125759701173842
89700	0.07107456832390945
89800	0.07063705318029573
89900	0.0700666154843583
90000	0.06991431186267617
90100	0.06990010834710485
90200	0.06927138713619949
90300	0.06906025692492786
90400	0.06894253005423556
90500	0.06894253005423556
90600	0.06840348931821369
90700	0.06840348931821369
90800	0.06840348931821369
90900	0.06819588402843535
91000	0.06785736209882634
91100	0.06740282428214908
91200	0.06714570721905681
91300	0.06714570721905681
91400	0.06677874136611495
91500	0.06632630144743909
91600	0.06621819061202724
91700	0.06562037373307762
91800	0.06559058068053496
91900	0.06546849739901932
92000	0.06546849739901932
92100	0.0651051938657133
92200	0.0645467302608411
92300	0.06399300954845856
92400	0.06399300954845856
92500	0.06353140970995882
92600	0.06303211241235093
92700	0.06296202672241173
92800	0.0627881694942298
92900	0.0627881694942298
93000	0.06251495248814394
93100	0.0623677671446915
93200	0.0623677671446915
93300	0.0611265871168591
93400	0.06087412472147863
93500	0.06010709943724557
93600	0.05993571698339053
93700	0.05932564467155703
93800	0.05916241504891613
93900	0.059042922264179884
94000	0.05900268912515867
94100	0.05895666138309728
94200	0.05888680972733742
94300	0.05809847927738541
94400	0.0571054782342898
94500	0.05632147327055389
94600	0.05584421631095332
94700	0.05576569093373683
94800	0.05576569093373683
94900	0.05574690630541397
95000	0.05574690630541397
95100	0.05568971118807926
95200	0.055496747026891446
95300	0.05536535654189434
95400	0.05528490469050338
95500	0.05490839843191608
95600	0.05490839843191608
95700	0.054455731138543295
95800	0.05415715935067633
95900	0.0538263222561207
96000	0.0538263222561207
96100	0.05357309801073218
96200	0.053399170416583916
96300	0.053390080172692866
96400	0.053390080172692866
96500	0.05332199949807424
96600	0.053102255447541255
96700	0.05309952886971527
96800	0.05309952886971527
96900	0.05291931648598005
97000	0.052529227898471455
97100	0.052529227898471455
97200	0.052529227898471455
97300	0.05125827061779131
97400	0.05091126369780548
97500	0.05091126369780548
97600	0.05091126369780548
97700	0.05035337091383281
97800	0.05035337091383281
97900	0.05021132590126983
98000	0.05012627981225774
98100	0.0500619495209315
98200	0.049183415894567366
98300	0.048639033455792784
98400	0.04847923284999658
98500	0.0483341864117568
98600	0.04821779647324383
98700	0.04821779647324383
98800	0.04821779647324383
98900	0.04821779647324383
99000	0.04738304506963312
99100	0.04733058481111492
99200	0.0473277821114627
99300	0.0473277821114627
99400	0.04719467319454178
99500	0.047020978938231366
99600	0.04636153361827499
99700	0.04636153361827499
99800	0.04624467690913312
99900	0.045888738476265144
