t	0	1	2	3	4	5	6	7	8	9	
38	0.44870818193067386	0.5342814020533908	0.5976352757399415	0.6525709676144393	0.1641645767844777	0.3968589635430873	0.4605171330641902	0.6186564231392377	0.5070866075506467	0.49267398646383886	
39	0.44870818193067386	0.5342814020533908	0.5976352757399415	0.6525709676144393	0.1641645767844777	0.3968589635430873	0.4605171330641902	0.5628715153449422	0.5070866075506467	0.49267398646383886	
40	0.44870818193067386	0.5342814020533908	0.5976352757399415	0.6077212414796908	0.1641645767844777	0.3968589635430873	0.4605171330641902	0.5628715153449422	0.5070866075506467	0.49267398646383886	
41	0.44870818193067386	0.5342814020533908	0.602678258609816	0.6077212414796908	0.1641645767844777	0.3968589635430873	0.4605171330641902	0.5628715153449422	0.5070866075506467	0.49267398646383886	
42	0.44870818193067386	0.5342814020533908	0.602678258609816	0.6077212414796908	0.1641645767844777	0.3968589635430873	0.4605171330641902	0.5349790614477945	0.5070866075506467	0.49267398646383886	
43	0.44870818193067386	0.5342814020533908	0.602678258609816	0.6077212414796908	0.1641645767844777	0.3968589635430873	0.4605171330641902	0.5349790614477945	0.4778973947406603	0.49267398646383886	
44	0.44870818193067386	0.5346302317505927	0.602678258609816	0.6077212414796908	0.1641645767844777	0.3968589635430873	0.4605171330641902	0.5349790614477945	0.4778973947406603	0.49267398646383886	
45	0.44870818193067386	0.5346302317505927	0.602678258609816	0.6077212414796908	0.1641645767844777	0.3968589635430873	0.4605171330641902	0.5349790614477945	0.4778973947406603	0.5138265239558166	
46	0.44870818193067386	0.5346302317505927	0.602678258609816	0.6077212414796908	0.1641645767844777	0.3968589635430873	0.4605171330641902	0.5349790614477945	0.4778973947406603	0.45534274374945194	
47	0.44870818193067386	0.5346302317505927	0.602678258609816	0.6077212414796908	0.1641645767844777	0.3968589635430873	0.4605171330641902	0.5064382280942274	0.4778973947406603	0.45534274374945194	
48	0.4520254628400629	0.5346302317505927	0.602678258609816	0.6077212414796908	0.1641645767844777	0.3968589635430873	0.4605171330641902	0.5064382280942274	0.4778973947406603	0.45534274374945194	
49	0.4520254628400629	0.5346302317505927	0.5686542451802044	0.6077212414796908	0.1641645767844777	0.3968589635430873	0.4605171330641902	0.5064382280942274	0.4778973947406603	0.45534274374945194	
50	0.4520254628400629	0.5346302317505927	0.5686542451802044	0.5570797347869592	0.1641645767844777	0.3968589635430873	0.4605171330641902	0.5064382280942274	0.4778973947406603	0.45534274374945194	
51	0.4520254628400629	0.5346302317505927	0.5686542451802044	0.5570797347869592	0.1641645767844777	0.2805117701637825	0.4605171330641902	0.5064382280942274	0.4778973947406603	0.45534274374945194	
52	0.4520254628400629	0.5346302317505927	0.5686542451802044	0.5570797347869592	0.1641645767844777	0.2805117701637825	0.4605171330641902	0.5375462366372159	0.4778973947406603	0.45534274374945194	
53	0.4536841032947574	0.5346302317505927	0.5686542451802044	0.5570797347869592	0.1641645767844777	0.2805117701637825	0.4605171330641902	0.5375462366372159	0.4778973947406603	0.45534274374945194	
54	0.45451342352210466	0.5346302317505927	0.5686542451802044	0.5570797347869592	0.1641645767844777	0.2805117701637825	0.4605171330641902	0.5375462366372159	0.4778973947406603	0.45534274374945194	
55	0.4549280836357783	0.5346302317505927	0.5686542451802044	0.5570797347869592	0.1641645767844777	0.2805117701637825	0.4605171330641902	0.5375462366372159	0.4778973947406603	0.45534274374945194	
56	0.4549280836357783	0.5346302317505927	0.5686542451802044	0.5570797347869592	0.1641645767844777	0.2805117701637825	0.4605171330641902	0.5375462366372159	0.4664127391882193	0.45534274374945194	
57	0.4549280836357783	0.5346302317505927	0.5516422384653985	0.5570797347869592	0.1641645767844777	0.2805117701637825	0.4605171330641902	0.5375462366372159	0.4664127391882193	0.45534274374945194	
58	0.45772260834998424	0.5346302317505927	0.5516422384653985	0.5570797347869592	0.1641645767844777	0.2805117701637825	0.4605171330641902	0.5375462366372159	0.4664127391882193	0.45534274374945194	
59	0.45772260834998424	0.5346302317505927	0.5543609866261788	0.5570797347869592	0.1641645767844777	0.2805117701637825	0.4605171330641902	0.5375462366372159	0.4664127391882193	0.45534274374945194	
60	0.4565326760497181	0.5346302317505927	0.5543609866261788	0.5570797347869592	0.1641645767844777	0.2805117701637825	0.4605171330641902	0.5375462366372159	0.4664127391882193	0.45534274374945194	
61	0.45593770989958504	0.5346302317505927	0.5543609866261788	0.5570797347869592	0.1641645767844777	0.2805117701637825	0.4605171330641902	0.5375462366372159	0.4664127391882193	0.45534274374945194	
62	0.45593770989958504	0.5346302317505927	0.555720360706569	0.5570797347869592	0.1641645767844777	0.2805117701637825	0.4605171330641902	0.5375462366372159	0.4664127391882193	0.45534274374945194	
63	0.45593770989958504	0.49528397082508885	0.555720360706569	0.5570797347869592	0.1641645767844777	0.2805117701637825	0.4605171330641902	0.5375462366372159	0.4664127391882193	0.45534274374945194	
64	0.45593770989958504	0.49528397082508885	0.555720360706569	0.5570797347869592	0.1641645767844777	0.2223381734741301	0.4605171330641902	0.5375462366372159	0.4664127391882193	0.45534274374945194	
65	0.4556402268245185	0.49528397082508885	0.555720360706569	0.5570797347869592	0.1641645767844777	0.2223381734741301	0.4605171330641902	0.5375462366372159	0.4664127391882193	0.45534274374945194	
66	0.4556402268245185	0.49528397082508885	0.5564000477467641	0.5570797347869592	0.1641645767844777	0.2223381734741301	0.4605171330641902	0.5375462366372159	0.4664127391882193	0.45534274374945194	
67	0.4556402268245185	0.49528397082508885	0.5564000477467641	0.5570797347869592	0.1641645767844777	0.2223381734741301	0.4605171330641902	0.5375462366372159	0.4664127391882193	0.4964444901933339	
68	0.4556402268245185	0.47546209882480367	0.5564000477467641	0.5570797347869592	0.1641645767844777	0.2223381734741301	0.4605171330641902	0.5375462366372159	0.4664127391882193	0.4964444901933339	
69	0.4760423585089262	0.47546209882480367	0.5564000477467641	0.5570797347869592	0.1641645767844777	0.2223381734741301	0.4605171330641902	0.5375462366372159	0.4664127391882193	0.4964444901933339	
70	0.4760423585089262	0.47546209882480367	0.5564000477467641	0.5570797347869592	0.3602823122656209	0.2223381734741301	0.4605171330641902	0.5375462366372159	0.4664127391882193	0.4964444901933339	
71	0.4760423585089262	0.5065041677310098	0.5564000477467641	0.5570797347869592	0.3602823122656209	0.2223381734741301	0.4605171330641902	0.5375462366372159	0.4664127391882193	0.4964444901933339	
72	0.4760423585089262	0.5065041677310098	0.5564000477467641	0.5570797347869592	0.3602823122656209	0.2223381734741301	0.4605171330641902	0.54697314219199	0.4664127391882193	0.4964444901933339	
73	0.4760423585089262	0.5065041677310098	0.5564000477467641	0.5520264384894746	0.3602823122656209	0.2223381734741301	0.4605171330641902	0.54697314219199	0.4664127391882193	0.4964444901933339	
74	0.4760423585089262	0.5065041677310098	0.5564000477467641	0.5520264384894746	0.3602823122656209	0.2223381734741301	0.4605171330641902	0.54697314219199	0.47122754884857276	0.4964444901933339	
75	0.4760423585089262	0.5065041677310098	0.5564000477467641	0.5520264384894746	0.3602823122656209	0.2223381734741301	0.4605171330641902	0.54697314219199	0.47122754884857276	0.521708816192662	
76	0.4760423585089262	0.491273263119968	0.5564000477467641	0.5520264384894746	0.3602823122656209	0.2223381734741301	0.4605171330641902	0.54697314219199	0.47122754884857276	0.521708816192662	
77	0.4682797457865582	0.491273263119968	0.5564000477467641	0.5520264384894746	0.3602823122656209	0.2223381734741301	0.4605171330641902	0.54697314219199	0.47122754884857276	0.521708816192662	
78	0.4682797457865582	0.491273263119968	0.5564000477467641	0.5520264384894746	0.3602823122656209	0.2223381734741301	0.4605171330641902	0.54697314219199	0.47122754884857276	0.5343409791923259	
79	0.4682797457865582	0.491273263119968	0.5564000477467641	0.5520264384894746	0.3602823122656209	0.2223381734741301	0.4605171330641902	0.54697314219199	0.47122754884857276	0.378339576333228	
80	0.4682797457865582	0.491273263119968	0.5564000477467641	0.5494997903407324	0.3602823122656209	0.2223381734741301	0.4605171330641902	0.54697314219199	0.47122754884857276	0.378339576333228	
81	0.4682797457865582	0.491273263119968	0.5564000477467641	0.5494997903407324	0.3602823122656209	0.2223381734741301	0.4605171330641902	0.54697314219199	0.47122754884857276	0.462656359262609	
82	0.46546805252458356	0.491273263119968	0.5564000477467641	0.5494997903407324	0.3602823122656209	0.2223381734741301	0.4605171330641902	0.54697314219199	0.47122754884857276	0.462656359262609	
83	0.46546805252458356	0.491273263119968	0.5564000477467641	0.5494997903407324	0.3602823122656209	0.2223381734741301	0.4605171330641902	0.54697314219199	0.46834780068657816	0.462656359262609	
84	0.46546805252458356	0.491273263119968	0.5564000477467641	0.5494997903407324	0.3602823122656209	0.2223381734741301	0.46158674616339956	0.54697314219199	0.46834780068657816	0.462656359262609	
85	0.46546805252458356	0.491273263119968	0.5564000477467641	0.5494997903407324	0.3602823122656209	0.2223381734741301	0.46158674616339956	0.54697314219199	0.46834780068657816	0.5048147507272995	
86	0.46546805252458356	0.491273263119968	0.5564000477467641	0.5494997903407324	0.3602823122656209	0.2223381734741301	0.46158674616339956	0.54697314219199	0.46834780068657816	0.3635764621007148	
87	0.46546805252458356	0.491273263119968	0.5564000477467641	0.5494997903407324	0.3602823122656209	0.2223381734741301	0.46158674616339956	0.551686594969377	0.46834780068657816	0.3635764621007148	
88	0.46546805252458356	0.491273263119968	0.5564000477467641	0.5494997903407324	0.3602823122656209	0.2223381734741301	0.46158674616339956	0.551686594969377	0.46834780068657816	0.4576315285350459	
89	0.46546805252458356	0.5214799290446726	0.5564000477467641	0.5494997903407324	0.3602823122656209	0.2223381734741301	0.46158674616339956	0.551686594969377	0.46834780068657816	0.4576315285350459	
90	0.46546805252458356	0.5214799290446726	0.5564000477467641	0.5494997903407324	0.3602823122656209	0.2223381734741301	0.46158674616339956	0.5540433213580706	0.46834780068657816	0.4576315285350459	
91	0.46546805252458356	0.5214799290446726	0.5564000477467641	0.5494997903407324	0.3602823122656209	0.2913102428698755	0.46158674616339956	0.5540433213580706	0.46834780068657816	0.4576315285350459	
92	0.46546805252458356	0.5214799290446726	0.5529499190437482	0.5494997903407324	0.3602823122656209	0.2913102428698755	0.46158674616339956	0.5540433213580706	0.46834780068657816	0.4576315285350459	
93	0.46546805252458356	0.5214799290446726	0.5372149240442103	0.5494997903407324	0.3602823122656209	0.2913102428698755	0.46158674616339956	0.5540433213580706	0.46834780068657816	0.4576315285350459	
94	0.46546805252458356	0.5214799290446726	0.5372149240442103	0.5494997903407324	0.3602823122656209	0.2913102428698755	0.46158674616339956	0.5456291227011405	0.46834780068657816	0.4576315285350459	
95	0.46546805252458356	0.5214799290446726	0.5372149240442103	0.5494997903407324	0.4487486181549156	0.2913102428698755	0.46158674616339956	0.5456291227011405	0.46834780068657816	0.4576315285350459	
96	0.46546805252458356	0.5214799290446726	0.5372149240442103	0.5494997903407324	0.4487486181549156	0.2913102428698755	0.46158674616339956	0.5414220233726754	0.46834780068657816	0.4576315285350459	
97	0.46546805252458356	0.5214799290446726	0.5372149240442103	0.5494997903407324	0.4487486181549156	0.2913102428698755	0.46158674616339956	0.5414220233726754	0.46834780068657816	0.3744708857024607	
98	0.46546805252458356	0.5214799290446726	0.5372149240442103	0.5494997903407324	0.4487486181549156	0.2913102428698755	0.46158674616339956	0.5414220233726754	0.37982902177822686	0.3744708857024607	
99	0.46546805252458356	0.5214799290446726	0.5372149240442103	0.5494997903407324	0.4487486181549156	0.2913102428698755	0.46158674616339956	0.5393184737084429	0.37982902177822686	0.3744708857024607	
100	0.4199694691135221	0.5214799290446726	0.5372149240442103	0.5494997903407324	0.4487486181549156	0.2913102428698755	0.46158674616339956	0.5393184737084429	0.37982902177822686	0.3744708857024607	
101	0.4199694691135221	0.5214799290446726	0.5372149240442103	0.5494997903407324	0.4487486181549156	0.2913102428698755	0.46158674616339956	0.5393184737084429	0.3998992454458745	0.3744708857024607	
102	0.4199694691135221	0.5214799290446726	0.5372149240442103	0.5494997903407324	0.4487486181549156	0.37002943051239556	0.46158674616339956	0.5393184737084429	0.3998992454458745	0.3744708857024607	
103	0.4199694691135221	0.5214799290446726	0.5372149240442103	0.5494997903407324	0.4487486181549156	0.4093890243336556	0.46158674616339956	0.5393184737084429	0.3998992454458745	0.3744708857024607	
104	0.4199694691135221	0.5214799290446726	0.5372149240442103	0.5444091320245876	0.4487486181549156	0.4093890243336556	0.46158674616339956	0.5393184737084429	0.3998992454458745	0.3744708857024607	
105	0.4199694691135221	0.5303992013765577	0.5372149240442103	0.5444091320245876	0.4487486181549156	0.4093890243336556	0.46158674616339956	0.5393184737084429	0.3998992454458745	0.3744708857024607	
106	0.4199694691135221	0.5303992013765577	0.5372149240442103	0.5444091320245876	0.4487486181549156	0.4093890243336556	0.46158674616339956	0.5393184737084429	0.40464413488976503	0.3744708857024607	
107	0.4199694691135221	0.5303992013765577	0.5372149240442103	0.5444091320245876	0.4487486181549156	0.4093890243336556	0.46158674616339956	0.47198130429910395	0.40464413488976503	0.3744708857024607	
108	0.4199694691135221	0.5303992013765577	0.5372149240442103	0.5081952181618458	0.4487486181549156	0.4093890243336556	0.46158674616339956	0.47198130429910395	0.40464413488976503	0.3744708857024607	
109	0.4199694691135221	0.5303992013765577	0.533807062710384	0.5081952181618458	0.4487486181549156	0.4093890243336556	0.46158674616339956	0.47198130429910395	0.40464413488976503	0.3744708857024607	
110	0.4199694691135221	0.5303992013765577	0.533807062710384	0.4900882612304749	0.4487486181549156	0.4093890243336556	0.46158674616339956	0.47198130429910395	0.40464413488976503	0.3744708857024607	
111	0.4199694691135221	0.5303992013765577	0.533807062710384	0.4900882612304749	0.4487486181549156	0.4093890243336556	0.46158674616339956	0.47198130429910395	0.40464413488976503	0.42322609500078234	
112	0.4199694691135221	0.5011902528378308	0.533807062710384	0.4900882612304749	0.4487486181549156	0.4093890243336556	0.46158674616339956	0.47198130429910395	0.40464413488976503	0.42322609500078234	
113	0.4407781076384608	0.5011902528378308	0.533807062710384	0.4900882612304749	0.4487486181549156	0.4093890243336556	0.46158674616339956	0.47198130429910395	0.40464413488976503	0.42322609500078234	
114	0.4407781076384608	0.4709841802381458	0.533807062710384	0.4900882612304749	0.4487486181549156	0.4093890243336556	0.46158674616339956	0.47198130429910395	0.40464413488976503	0.42322609500078234	
115	0.4407781076384608	0.4709841802381458	0.5023956214742649	0.4900882612304749	0.4487486181549156	0.4093890243336556	0.46158674616339956	0.47198130429910395	0.40464413488976503	0.42322609500078234	
116	0.4407781076384608	0.4709841802381458	0.5023956214742649	0.4900882612304749	0.4487486181549156	0.4093890243336556	0.46158674616339956	0.47198130429910395	0.40464413488976503	0.416307559667219	
117	0.4407781076384608	0.4709841802381458	0.5023956214742649	0.4900882612304749	0.47557211981459024	0.4093890243336556	0.46158674616339956	0.47198130429910395	0.40464413488976503	0.416307559667219	
118	0.4407781076384608	0.4709841802381458	0.5023956214742649	0.4900882612304749	0.47557211981459024	0.4093890243336556	0.4389471529153093	0.47198130429910395	0.40464413488976503	0.416307559667219	
119	0.4407781076384608	0.4709841802381458	0.5023956214742649	0.4900882612304749	0.47557211981459024	0.4093890243336556	0.4389471529153093	0.47198130429910395	0.40464413488976503	0.44414443198316145	
120	0.4407781076384608	0.4709841802381458	0.5023956214742649	0.4900882612304749	0.47557211981459024	0.4093890243336556	0.44154579244923536	0.47198130429910395	0.40464413488976503	0.44414443198316145	
121	0.44246126981081113	0.4709841802381458	0.5023956214742649	0.4900882612304749	0.47557211981459024	0.4093890243336556	0.44154579244923536	0.47198130429910395	0.40464413488976503	0.44414443198316145	
122	0.44246126981081113	0.4709841802381458	0.48668990085620534	0.4900882612304749	0.47557211981459024	0.4093890243336556	0.44154579244923536	0.47198130429910395	0.40464413488976503	0.44414443198316145	
123	0.44246126981081113	0.4709841802381458	0.4788370405471756	0.4900882612304749	0.47557211981459024	0.4093890243336556	0.44154579244923536	0.47198130429910395	0.40464413488976503	0.44414443198316145	
124	0.44246126981081113	0.45672272502447847	0.4788370405471756	0.4900882612304749	0.47557211981459024	0.4093890243336556	0.44154579244923536	0.47198130429910395	0.40464413488976503	0.44414443198316145	
125	0.44246126981081113	0.45672272502447847	0.4788370405471756	0.4900882612304749	0.47557211981459024	0.4093890243336556	0.4428451122161984	0.47198130429910395	0.40464413488976503	0.44414443198316145	
126	0.44246126981081113	0.45672272502447847	0.4788370405471756	0.4810347827647894	0.47557211981459024	0.4093890243336556	0.4428451122161984	0.47198130429910395	0.40464413488976503	0.44414443198316145	
127	0.44246126981081113	0.4643520146617912	0.4788370405471756	0.4810347827647894	0.47557211981459024	0.4093890243336556	0.4428451122161984	0.47198130429910395	0.40464413488976503	0.44414443198316145	
128	0.44246126981081113	0.4643520146617912	0.4788370405471756	0.4810347827647894	0.47557211981459024	0.44248057207412295	0.4428451122161984	0.47198130429910395	0.40464413488976503	0.44414443198316145	
129	0.44246126981081113	0.4643520146617912	0.4788370405471756	0.4810347827647894	0.47557211981459024	0.44248057207412295	0.4428451122161984	0.4383127195944345	0.40464413488976503	0.44414443198316145	
130	0.44246126981081113	0.4643520146617912	0.4799359116559825	0.4810347827647894	0.47557211981459024	0.44248057207412295	0.4428451122161984	0.4383127195944345	0.40464413488976503	0.44414443198316145	
131	0.44246126981081113	0.45133236712811287	0.4799359116559825	0.4810347827647894	0.47557211981459024	0.44248057207412295	0.4428451122161984	0.4383127195944345	0.40464413488976503	0.44414443198316145	
132	0.44246126981081113	0.45133236712811287	0.48048534721038594	0.4810347827647894	0.47557211981459024	0.44248057207412295	0.4428451122161984	0.4383127195944345	0.40464413488976503	0.44414443198316145	
133	0.44246126981081113	0.45133236712811287	0.48048534721038594	0.4810347827647894	0.47557211981459024	0.44248057207412295	0.4434947720996799	0.4383127195944345	0.40464413488976503	0.44414443198316145	
134	0.44246126981081113	0.45133236712811287	0.48048534721038594	0.4810347827647894	0.47557211981459024	0.44248057207412295	0.4434947720996799	0.4214784272420998	0.40464413488976503	0.44414443198316145	
135	0.44246126981081113	0.45133236712811287	0.48048534721038594	0.4810347827647894	0.47557211981459024	0.44248057207412295	0.4434947720996799	0.4214784272420998	0.40464413488976503	0.43281142961263064	
136	0.44246126981081113	0.45133236712811287	0.48048534721038594	0.4810347827647894	0.47557211981459024	0.44248057207412295	0.4434947720996799	0.4214784272420998	0.40464413488976503	0.4376460008433768	
137	0.44246126981081113	0.45133236712811287	0.48048534721038594	0.4810347827647894	0.47557211981459024	0.44248057207412295	0.4434947720996799	0.4214784272420998	0.40464413488976503	0.44006328645874987	
138	0.44246126981081113	0.45133236712811287	0.48048534721038594	0.4810347827647894	0.47557211981459024	0.44248057207412295	0.44177902927921486	0.4214784272420998	0.40464413488976503	0.44006328645874987	
139	0.442120149545013	0.45133236712811287	0.48048534721038594	0.4810347827647894	0.47557211981459024	0.44248057207412295	0.44177902927921486	0.4214784272420998	0.40464413488976503	0.44006328645874987	
140	0.442120149545013	0.4364053971851063	0.48048534721038594	0.4810347827647894	0.47557211981459024	0.44248057207412295	0.44177902927921486	0.4214784272420998	0.40464413488976503	0.44006328645874987	
141	0.4410917180018814	0.4364053971851063	0.48048534721038594	0.4810347827647894	0.47557211981459024	0.44248057207412295	0.44177902927921486	0.4214784272420998	0.40464413488976503	0.44006328645874987	
142	0.4410917180018814	0.4364053971851063	0.48048534721038594	0.4810347827647894	0.47557211981459024	0.44248057207412295	0.44177902927921486	0.4214784272420998	0.40464413488976503	0.44127192926643644	
143	0.4410917180018814	0.4364053971851063	0.48048534721038594	0.4810347827647894	0.47557211981459024	0.4590263459443566	0.44177902927921486	0.4214784272420998	0.40464413488976503	0.44127192926643644	
144	0.4410917180018814	0.43874855759349385	0.48048534721038594	0.4810347827647894	0.47557211981459024	0.4590263459443566	0.44177902927921486	0.4214784272420998	0.40464413488976503	0.44127192926643644	
145	0.44143537364054813	0.43874855759349385	0.48048534721038594	0.4810347827647894	0.47557211981459024	0.4590263459443566	0.44177902927921486	0.4214784272420998	0.40464413488976503	0.44127192926643644	
146	0.44143537364054813	0.43011349241779684	0.48048534721038594	0.4810347827647894	0.47557211981459024	0.4590263459443566	0.44177902927921486	0.4214784272420998	0.40464413488976503	0.44127192926643644	
147	0.44143537364054813	0.43011349241779684	0.48048534721038594	0.4810347827647894	0.4780287335124881	0.4590263459443566	0.44177902927921486	0.4214784272420998	0.40464413488976503	0.44127192926643644	
148	0.44143537364054813	0.43011349241779684	0.48048534721038594	0.4810347827647894	0.4780287335124881	0.4590263459443566	0.44177902927921486	0.4214784272420998	0.4318352404170608	0.44127192926643644	
149	0.44143537364054813	0.43011349241779684	0.48048534721038594	0.4810347827647894	0.4780287335124881	0.4590263459443566	0.44177902927921486	0.4214784272420998	0.4366353070288045	0.44127192926643644	
